nama;time;Ulasan;ket;Label
@iankapuung7478;4 bulan yang lalu (diedit);Ini baru dokter jijir.. dan mau megakui bahwa  tanaman d ciptakan tuhan sejuat manfaat.. karna neliau paham akan sejarah romawi kuno yg belum mpunyai yg namax obat farmasi dll.;bermanfaat;1
@danielwiyono9314;6 bulan yang lalu;tks dokter yg rela bagi 2 ilmu dr tanaman yg bermanfaat utk sesama, YHBU n fam;bermanfaat;1
@mohdhabib4083;2 hari yang lalu;Bagos ah ini Dr..walaupun tampak pengamal perubatan moderan namun,tidak menolak herbal alami...ini baru Doctor!!!;bermanfaat;1
@RetnoSugiarti-xr5jp;3 bulan yang lalu;Saya dulu buta saat umur 2 tahun, hitam hitam pada mata dislimuti putih putih, qodarullah biidznillah sembuh Dengan meneteskan getah tanaman ini tiap pagi hari,skrg saya berumur 37 thun;bermanfaat;1
@sukartenprihantini8907;1 bulan yang lalu;MET siang DOKTER FERI MKSH INFONYA Q SETELAH MENGIKUTI RESEP ,, DR DOKTER FERY  AKU JALANI KLUARGAKU SETELAH MINUM  REBUSAN DAUN....JD SEHAT DN SEMANGT LG BADANKU JD SEHAT MKSH DOKTER FERY RESEPNYA SMG DOKTER FERY JGK SEHAT,, SELAUUU...PANJANG UMUR DN BERKHAH AMINNNN......;bermanfaat;1
@floselchanel1435;13 hari yang lalu;"Allah SWT.... menciptakan segala sesuatu untuk dimanfaatkan oleh Umat manusia...
Dan inilah Dokter yang luar biasa selalu berbagi tentang kesehatan... 
Flosel Sucraber";bermanfaat;1
@putripapua820;6 bulan yang lalu;Pa Dr. Saya perna obati salah satu keluarga di Papua (timika) dlm keluarga tersebut ada tiga anak nya yg sakit mata (mata merah) segalah cara mereka pakai , air daun teh , obat tetes bahkan sampai dgn ASI air susu ibu , Pa Dokter , mereka adalah tetangga saya yg berjarak empat rumah dari rumah saya , Pa Dokter kebetulan di halaman rumah tersebut ada tanaman tersebut dan langsung saya ambil beberapa batang dan dibawah pucuk nya - + 1 setengah Cm , saya patah kan pucuk nya (waktu pagi) keluar getah putih , getah nya ini yg saya tetes kan pada bintik2 putih halus pada bola mata dan juga dibalik kelopak mata nya yg sdh pasti ada bintik2 putih halus . Jadi saya hanya tetes kan pada titik2 putih halus tersebut dan saya menyuruh tutup mata + - 5 menit , dan wauuuu ... apa yg terjadi ... ?! Saraf2 halus yg ada pada bola mata serta bintik2 putih halus yg membuat mata seakan ada rasa debuh pasir halus dimata yg membuat mata merah ... langsung hilang , jadi saraf pada bola mata dan juga dibalik kelopak mata yg membengkak sehingga terjadi gesekan pada bola mata dan kelopak mata tersebut menjadi sembuh dlm hitungan menit pertama 5 s/d 10 mata langsung eeenak tenaan ... Ini pengalaman saya yg sdh banyak saya sampaikan pada khusus nya keluarga dan juga teman2 saya ...  % Joos;bermanfaat;1
@komar3719;2 tahun yang lalu;Trimakasih, atas penjelasan ilmunya, ternyata tanaman yg di jelaskan ada di sekitar kita, semoga berkah. Aamiin;bermanfaat;1
@yosuahaekase;7 bulan yang lalu;Terimakasih pak dokter atas informasi tentang tanaman liar ini dapat membawa manfaat yg baik bagi kesehatan;bermanfaat;1
@riverstcruz1689;7 bulan yang lalu;Pak Dokter yang baik hati, terimakasih atas informasinya, Tuhan memberkati;bermanfaat;1
@iinkomaria7271;1 tahun yang lalu;Dihalaman pekaranganku banyak numbuh rumput seperti ini...ternyata ini namanya patikan kebo yg banyak maanfaatnya tuk kesehatan...;bermanfaat;1
@dwimartono273;1 bulan yang lalu;Terima kasih dokter Fery. Semoga Hal ini menjadi ladang Amalnya dokter  dan kita Allah sehatkan Dan dlm Ketakwaan Islam.;bermanfaat;1
@irwancaniago5527;1 bulan yang lalu;Terima kasih Dokter atas penjelasan kegunaan dari Tanaman Rumput Patikan Kebo, kami akan mencobanya, karena dari jenis jenis penyakit yg dapat di Obati Daun Patikon kebo, beberapa jenis penyakit tersebut sedang  dialami tubuh saya, Iringan doa kami untuk Dokter, sehat sehat selalu dan panjang umur serta bahagia hidup di dunia dan akhirat, Aamiin ya Allah;bermanfaat;1
@suharjoarisah6644;7 bulan yang lalu;Trimakasih pak dokter sudah memberikan informasi yang yang baik semoga pak dokter sehat selalu dan berkah Amin;bermanfaat;1
@putripapua820;6 bulan yang lalu;Dan juga Dokter Ma,af saya sendiri secara pribadi juga sdh melakukan tetesan getah tersebut pada mata saya yg perna sakit (mta merah) dgn bantuan teman saya utk meneteskan getah putih tersebut ... Terima Kasih Dokter TYM .... ?;bermanfaat;1
@sutirahayu8556;10 hari yang lalu;Trimakasih Dr ilmunya semoga bermanfaat untuk masyarakat luuuuaas Aamiin;bermanfaat;1
@usmanpermana9279;4 bulan yang lalu;Terimakasih dok saya pernah nonton dokter tentang daun samboloto alhamdulillah suami saya diabetes ny sembuh setelah minum rebusan sambiloto gula ny sekarag normal hanya dokter feri yg mau menyebar kan obat obat herbal terima kasih dok .. dokter sangat membantu bagi orang orang yg membutuh kan;bermanfaat;1
@zulapakarahdi3614;8 hari yang lalu;"Awr wb.
Terimakasih pak doktor atas pembagian ilmu nya.";bermanfaat;1
@rohyati3962;3 minggu yang lalu;Trimakasih dok  ini sangat bermanfaat untuk impormasi kesehatan nya;bermanfaat;1
@hobytanaman2115;2 tahun yang lalu;Terimakasih dokter   tumbuhan liar ini ternyata daun memiliki banyak manfaat untuk kesehatan karena kita sering gunakan juga.tpi yg di gunakan  itu akar yg di pakai . obat herbal kepercayaan dri nenek kami salam sehat dokter.. semoga channel dokter semakin berkembang.. dapat menolong banyak orang yang memerlukan.. Tuhan memberkati;bermanfaat;1
@VeraLucia-ij9xp;4 bulan yang lalu;aqui no meu país temos muito dessa planta vou usar nos meus olhos saudações do Brasil ???? Doutor;bermanfaat;1
@summarni8973;4 hari yang lalu;Trimakasih dok kami akan menuruti saran dokter;bermanfaat;1
@sitijubaidah2185;3 minggu yang lalu;Salam sihat Doktor.. terimakasih atas info2nya yg bermanafaat... Alhamdulillah..;bermanfaat;1
@meysaginasapitri9862;8 bulan yang lalu;Terimakasih dokter yg baik moga sukses terus;bermanfaat;1
@jarunireni652;1 tahun yang lalu;Alhamdulillah, terima kasih ilmunya pak dokter;bermanfaat;1
@WakSoleh;1 bulan yang lalu;Ini ilmu yg ber man ,faat  dari DR yg Ahli obat ,?;bermanfaat;1
@istadamayanti2352;6 bulan yang lalu;terimah kasih dok sangat bermanfaat,sehat selalu dok.;bermanfaat;1
@imanully6016;7 bulan yang lalu;Syalom, salam sehat pak Dokter, trksh utk tambahan ilmu manfaat Patikan Kebo, merupakan obat keluarga km hanya utk Sakit diare/disentri paling mujarap ternyata banyak manfaatnya tks;bermanfaat;1
@delifitriani1946;4 minggu yang lalu;Terma ksh resepnya dokter. Semoga sehat selalu  pk dokter.;bermanfaat;1
@rubinkuntip3127;2 hari yang lalu;perbanyakkan video tentang ksihatan mimang baik,moga kita medapat menafaat nya,;bermanfaat;1
@djamarudinmalahika7707;1 bulan yang lalu;Terima kasih terima kasih pak Dokter telah membagi ilmu yg sangat bermanfaat;bermanfaat;1
@roslaini6682;1 tahun yang lalu;Manpaat getah nya mengobati mata katarak ini sudah terbukti pada ku ditetes kan pada mata pagi dan sore insyah allah hilang katarak nya pada mata  alhamdullilah mata ku sembuh tampa oprerasi;bermanfaat;1
@octovianavioletataga;9 bulan yang lalu;Terima Kasih dokter sd berbagi .kegunaan dr daun patikan kebo utk kesehatan.Salam sehat;bermanfaat;1
@yofentusadja-or7jk;1 tahun yang lalu;Terima kasih dokter atas informasi mengenai daun pastikan kebo yg biasa juga kami pakai untuk penyembuhan penyakit tiphus.;bermanfaat;1
@ksrihestirahayu3303;5 bulan yang lalu;Terima kasih atas ilmunya Pak Dokter, dengan begini kita bisa bantu tetangga yg  sedang sakit. Semoga Pak Dokter selalu sehat dan panjang umur. Aamiin;bermanfaat;1
@suryaniyani386;5 bulan yang lalu;Trimakasih atas saran dan informasinya semoga denan rutin meminum patikan kebo ini denan rutin penyakit saya akan segera hilsng dan sembuh total;bermanfaat;1
@janurisetyabudi5001;4 bulan yang lalu;Makasih ilmunya pak dokter Ferry,karena kesehatan adalah harta yang tak ternilai harganya .;bermanfaat;1
@RonniKasim;1 tahun yang lalu;"Terima kasih dokter 
Anak saya gejala asma
Semoga bisa membantu menyembuhkan penyakit anak saya .terima kasih banyak dokter";bermanfaat;1
@uripahtasma3964;4 bulan yang lalu;Mksh dokter Ferry info manfaat daun fatikan kebonya. Sangat bermanfaat .;bermanfaat;1
@hendinifebriyanti5182;4 bulan yang lalu;Trimakasih dok infonya.salam sehat selalu, dari bojonegoro.;bermanfaat;1
@FrederikaSumarni-cm2vt;6 bulan yang lalu;terimakasih untuk penjelasan,sukses selalu.????????;bermanfaat;1
@ahmadnukuhehe9812;4 bulan yang lalu;"TERIMA KASIH DOKTER TELAH MEMBANTU ORANG BANYAK DALAM PENGOBATAN.. 
SEMOGA PANJANG UMUR";bermanfaat;1
@naimnorman1106;1 tahun yang lalu;Iya terima kasih atas inpo nya;bermanfaat;1
@lilikrusmiati8693;5 bulan yang lalu;"Mkasih  info nya  Dok
Pencerahan nya  Mudah  Di  Fahami 
Like   Pasti  Dok";bermanfaat;1
@SeplinTumiwan;6 bulan yang lalu;Terima kasih ilmunya Dok, Tuhan Yesus memberkati;bermanfaat;1
@IceMcr-y1h;6 bulan yang lalu;"Terima kasih pa dokter manfaat daun patikan kebo ini saya cuma tau manfaat utk saluran pencernaan. Seperti sakit perut dan di Areh. Tpi terima kasih karena saya sudah dapat penyesalan yg sangat baik.

Saya juga utk saat ini mengalami sakit lambung, paruh -paruh dan hosa.";bermanfaat;1
@gatotsebastian1340;7 bulan yang lalu;Dengan demikian maka kambing peliharaan kita tetap sehat2 ,sebab bila merumput kambing itu termakan juga erva de Santa Lucia( patikan kebo) ternyata bermanfaat juga buat manusia;bermanfaat;1
@HennyTuasikal;2 bulan yang lalu;Terima kasih atas onfonya ini sebuah Ibadah buat pa Dokter;bermanfaat;1
@lilih_aroids;6 bulan yang lalu;Terimakasih informasinya Pak dokter.;bermanfaat;1
@rosajemuma-he8fp;4 bulan yang lalu;Trima kasih banyak dokter, saya sering minum rebusan daun ini tapi sekarang baru kenal manfaatnya,;bermanfaat;1
@agussuyono4872;1 tahun yang lalu;Terimakasih dokter tanaman liar bermanfaatbetul sekalihebat;bermanfaat;1
@ThamrinThamrin-l5e;2 hari yang lalu;Terima kasih dokter sehat selalu;bermanfaat;1
@samsungawal8436;2 tahun yang lalu (diedit);Saya lihat yotube ini kebetulan saya sekarang ngonsumsi air rebusan suruhan karena kaki saya bengkak, Alhamdulillah setelah minum 3 X sudah kempes, saya sekarang diusahan untuk terus minum air rebusan itu,  kalau didaerah saya banjar jawa barat namanya bukan suruhan tapi maaf CECER PEOT dan sudah terbukti hasiatnya...;bermanfaat;1
@idanurhaidah941;1 tahun yang lalu;saya sdh cb utk kaki ayah yg bengkaknya sampai kebetis 3 h sdh mulai kempes bs jalan. dan sy rematik alhamdulillah sembuh dan setelah 3 minggu operasi angkat rahim tdk lanjutkan obat kimia,sy lanjut 2 x sehari mnm rebusan sirih cina selama 2 minggu.alhamdulillah tdk ada rasa sakit operasi.sembuh gak ada nyilunya lg.Alhamdulillah ya Allah.;bermanfaat;1
@akhiyatpramuji6327;7 bulan yang lalu;Sy tiap hari makan mentah 11 lembar alhadulillah sehat capek2 hilang...biasanya hbs makan gule kliyengan..setelah rutin makan daun ini jd plong...tanpa was2 makan gule kambing;bermanfaat;1
@n-pran7862;2 tahun yang lalu;"ia benar terbukti memberikan kesihatan akan ttp jangan berlebihan dosesnya untuk merebusnya
 berdasarkan pengalaman saya,bisa bikin puyeng";bermanfaat;1
@AnsiWati-vs5ww;6 bulan yang lalu;Masya allah...aq punya tanman daun suruha dsmping rumh..itu pun tumbh sndrie...alhmdulillah...sdh ada anjuran doktr,trnyata daun suruhan bnyak mnfaatnya...Aaamiin ya allah...ya rabbl allaamiin;bermanfaat;1
@yunengsih4091;2 tahun yang lalu;Trimakasih,infonya mudah mudahan banyak orang yg sedang sakit ,bdnya,pada sembuh,bermanpaat sekali.;bermanfaat;1
@sutinihasan1113;1 tahun yang lalu;Terimakasih atas ilmunya semoga bermanfaat;bermanfaat;1
@aliebae4473;8 bulan yang lalu;"iya bener terbukti kasian ya saya saki sendi seminggu berturut"" bagi malam sakit sendi saya terbang entah kemana alhamdulilah ya allah";bermanfaat;1
@yusfarida4744;1 tahun yang lalu;"Trimakasih Kang kombor, saya mengkonsumsi daun suruhan( sirih cina) saya rebus kadang"" Saya tumis dengan bawang putih. Saya punya rematik( asam urat) setelah saya makan Alhamdulilah badan terasa ringan. Salam kenal dari saya semoga bermanfaat buat yg lain, Amiin";bermanfaat;1
@zubaidahibe9366;2 tahun yang lalu;Umurku dah lansia habis duduk rasaberat  ngangkat badan kaki sakit tapi sejak minum rebusan daun suruhan Alhamdulillah ringan semua di bawah sholat pun enak;bermanfaat;1
@ekosupriyanto3913;1 tahun yang lalu;Masyaa Allah,terimakasih atas penjelasannya;bermanfaat;1
@NesihSuryatiningsih-ox1rq;10 bulan yang lalu;Terima kasi buat penjelasanya Bu sanget bermanpaat;bermanfaat;1
@sitinuriyah5026;1 tahun yang lalu;"Suami saya terserang asam urat .Saya rebuskan daun Suruhan tsb  berangsur hilang.
Bahkan kencing batunya juga keluar.
Juga penyakit kulit smcm eksim kering yg sudah 3th lebih dideritanya juga berangsur sembuh.
Saya lanjut rebuskan selama 2minggu,eksim keringnya yg hampir merata dikakinya skarang sembuh.
Alhmdllh kulit kakinya skarang sehat.";bermanfaat;1
@khodijandekano8107;2 tahun yang lalu;Saya SDH merebus daun ajaib tsbt, alhasil sgt memuaskan. Saktt Krn pegal pegal linu hilang dan sya mjd gist kembali utk kerja SBG tukang cuci pakean ,wassalam.;bermanfaat;1
@AdifaAzhalina-v1x;3 minggu yang lalu;Bismillahhirrohmannirrohim, akan saya coba resep ini, kaki saya masih nyeri dan jalannya tdk lancar karena habis sakit, mudah2an dg ijin Allah kaki saya segera sembuh dan lancar lagi jalannya, Amien amien ya Allah ya Robbal 'alamien;bermanfaat;1
@dedeyusuf3077;2 tahun yang lalu;dede  yusuf subhkan alloh ,  sy akn mncba  mngknsmiy  trnyta bnk  mnfa'atnya  sy ucpkn  trm kpd phk trkt  ats  ilmuny  smga barokh  amiiin   !;bermanfaat;1
@ariyanto8999;1 tahun yang lalu;"Alhamdulillah...terikasih imformasinya
Semoga berkah";bermanfaat;1
@imahcaemvlog2548;1 tahun yang lalu;Ya luar biasa kasiat dan bergizi. Saya coba alhamdulillah;bermanfaat;1
@arnidawatiarnidawati132;1 tahun yang lalu;Teimakasih atas impo nya sagat bemafaat biar saya coba tempat saya banyak tumbuh daun suruan ini tapi  saya belum tahu sebelum sebayak ini mafaatnya terimakasih;bermanfaat;1
@mariasinantri3579;1 tahun yang lalu;Saya merasa sakit lutut kadang bunyi tek bila untuk jalan dan kepala pusing (mumet dlm bhs jawa),setelah selama 3 hari hanya pagi hari kok terasa sakitnya banyak berkurang,betul2 bermanfaat berkhasiat;bermanfaat;1
@suciamalia938;5 bulan yang lalu;Terima kasih akan saya coba ..sehat selalu;bermanfaat;1
@herawatytarigan1594;2 tahun yang lalu;Trimakasih infonya.Sangat berguna buat kesehatan.GBU.Amin.;bermanfaat;1
@ijahdagang6121;1 tahun yang lalu;Ya memang bermanfaat dan berhasiat sekali...;bermanfaat;1
@glorycell6474;2 tahun yang lalu;Alhamdulillah semoga dengan ada nya daun suruhan ini semoga yg mengkonsumsi daun ini selalu sehat dan bebas dri penyakit untuk kita semua ya...;bermanfaat;1
@Aminahgorat;3 bulan yang lalu;Pengalaman saya ketika tidak lancar BAK daun suruhan saya blender satu genggam yg mentah  lalu diminum . Alhamdulillah 3x minum terasa khasiatnya BAK sy lancar.;bermanfaat;1
@sahabat_kebun.damaya;2 tahun yang lalu;"Dulu hanya tau ini adalah gulma.
Setelah tahu banyak manfaatnya,sekarang saya sengaja tanam dipot.
Terima kasih atas infonya";bermanfaat;1
@wiwinsuhartini2994;1 bulan yang lalu;Akan sy coba semoga kaki sy yg kaku akan sembuh dan badan2 sy yg pegel2 dan penyakit darah tinggi kolesterol penyakit2 lain akan sembuh aamiin ya allah terimakasih terimakasih infonya;bermanfaat;1
@rosaliapartini7118;1 tahun yang lalu;"Terima kasih atas informasinya....
Sangat bermanfaat....
Semoga anda ttp sehat dan semangat utk ttp berbagi ilmunya.... GBU.";bermanfaat;1
@noorasiah9321;2 tahun yang lalu;Alhamdulillah info yg bagus sekali. Tks.;bermanfaat;1
@mustarmustafa8081;2 bulan yang lalu;Alhamdulillah setelah saya minum rebusan daun sirih China sakit kepala saya sudah rendah dan terasa nyaman dan  juga saya mengalami sakit lutut pun ikut Redah, pada hal saya baru 2 kali minum karena sy merasah mau muntah;bermanfaat;1
@Arun1-cj9tp;8 bulan yang lalu;Trimakasi ilmunya...;bermanfaat;1
@EniAnisah-wc7rk;1 tahun yang lalu;Asalam  wtb  sy udah coba dioseng2x rasany  enak seperti   bayam bmbu nya tomt bwng mrh bwng pth ksh gla pth dkt alhdulilah    telapak tgn sy yg  ngebagel skit smpi skrng   baik semua atas   izin alloh;bermanfaat;1
@wiwinsuhartini2994;1 bulan yang lalu;Akan sy coba semoga kaki sy yg kaku akan sembuh dan badan2 sy yg pegel2 dan penyakit darah tinggi kolesterol penyakit2 lain akan sembuh aamiin ya allah terimakasih terimakasih infonya;bermanfaat;1
@rosaliapartini7118;1 tahun yang lalu;"Terima kasih atas informasinya....
Sangat bermanfaat....
Semoga anda ttp sehat dan semangat utk ttp berbagi ilmunya.... GBU.";bermanfaat;1
@noorasiah9321;2 tahun yang lalu;Alhamdulillah info yg bagus sekali. Tks.;bermanfaat;1
@mustarmustafa8081;2 bulan yang lalu;Alhamdulillah setelah saya minum rebusan daun sirih China sakit kepala saya sudah rendah dan terasa nyaman dan  juga saya mengalami sakit lutut pun ikut Redah, pada hal saya baru 2 kali minum karena sy merasah mau muntah;bermanfaat;1
@Arun1-cj9tp;8 bulan yang lalu;Trimakasi ilmunya...;bermanfaat;1
@EniAnisah-wc7rk;1 tahun yang lalu;Asalam  wtb  sy udah coba dioseng2x rasany  enak seperti   bayam bmbu nya tomt bwng mrh bwng pth ksh gla pth dkt alhdulilah    telapak tgn sy yg  ngebagel skit smpi skrng   baik semua atas   izin alloh;bermanfaat;1
@dewasugiarta1466;1 tahun yang lalu;Mantap nfo daun suruhan. Keren...;bermanfaat;1
@HengkiSafitra;4 minggu yang lalu;insya Allah saya akan coba.;tidak bermanfaat;0
@YaniWastiah;3 minggu yang lalu;Trima kasih infona,akan sy coba minum air rebusan daun suruhan;bermanfaat;1
@sitiwadiah7298;1 tahun yang lalu;Alhamdulillah  mendapat solusinya terimakasih;bermanfaat;1
@IntanAriantiMaulida;4 bulan yang lalu;Terimakasih atas solusi ,semoga bermanfaat;bermanfaat;1
@Fitrichannel;6 bulan yang lalu;Terima kasih infonya;bermanfaat;1
@farrelrahel528;1 tahun yang lalu;"Bismillahirrahmanirrahim..
Trimksih informasi nya. Semoga bermanfaat";bermanfaat;1
@roisahbaelah6587;7 bulan yang lalu;bermanfaat sekalii saya kira ini hama,,trnyata obat yg bermanfaat;bermanfaat;1
@kreasialam8561;1 tahun yang lalu;Tanaman yg hanya disangka gulma ternyata membawa manfaat yang banyak.;bermanfaat;1
@SriMinarti-bj6gu;5 bulan yang lalu;terima kasih;bermanfaat;1
@koswaraujang2789;1 tahun yang lalu;Makasih bayu ilmu ya sangat brmatpaat.;bermanfaat;1
@ennykarmila5227;2 tahun yang lalu;Alhamdulillah trmks ilmunya sangat bermanfaat..di kebun ada pohonnya..trmks.;bermanfaat;1
@fauziahzia7748;2 tahun yang lalu;Alhamdulillah... Terima kasih bunda ilmunya,di depan rumah ku banyak sekali saya cabutin,ternyata banyak manfaatnya ya bun;bermanfaat;1
@safanachanel231;2 tahun yang lalu;Terima kasih kawan ilmunya sangat bermanfaat sekali;bermanfaat;1
@tinihartini9552;2 tahun yang lalu;Terimakasih atas tambahan ilmunya;bermanfaat;1
@hendrowijoyo7765;6 bulan yang lalu;Mksih info y,semoga bermanfaat,aminnn;bermanfaat;1
@emiastuti8917;1 tahun yang lalu;Alahamduliah di depan halaman rumah ku dn dlm pot bungga banyak besok tak coba di sayur Amiin;bermanfaat;1
@anisumarni2555;2 tahun yang lalu (diedit);Mksh kang semoga bermanfaat;bermanfaat;1
@wiwinsuhartini2994;1 bulan yang lalu;Daun suruhan itu daun sirih cina maaf sy baru tau terimakasih banyak infonya ternyata banyak sekali manfaat nya bagi kesehatan;bermanfaat;1
@welasasih6032;3 bulan yang lalu;Makasih atas inpormassinya ya;bermanfaat;1
@euiskusno8523;2 tahun yang lalu;Hay kepada para komentator semua yang ada di acara ini met kenal semuanya dari euis kusno rancah ciamis semoga sehat semuanya ya dadah semuanya;bermanfaat;1
@fisca-fj7pp;6 bulan yang lalu;Terimakasih infonya;bermanfaat;1
@sultanabdul9894;6 bulan yang lalu;Subhanallah bxk manfaatx smoga berkah  sembuh;bermanfaat;1
@ParidaNinok;3 bulan yang lalu;Terima kasih imfonya;bermanfaat;1
@kurahkorehchannel3447;1 tahun yang lalu;Mantappp;tidak bermanfaat;0
@mamasesbj;1 tahun yang lalu;Terima kasih atas informasinya sangat berguna sekali untuk banyak orang, semoga makin sukses dan berkah Aamiin yarabbal allamiin;bermanfaat;1
@baimpribadi2071;1 tahun yang lalu;Terimakasih atas impfo nya;bermanfaat;1
@djokomulyono742;2 tahun yang lalu;Trimakasih infonya semoga manfaat , salam sehat salam semangat sukses selalu;bermanfaat;1
